ClientID,Tenure,MonthlyCharges,TotalCharges,Gender,Churn
29358,7,93.41,2088.06,Male,No
29359,1,49.82,1230.19,Male,Yes
29360,28,26.19,2098.41,Male,Yes
29361,33,44.7,2445.86,Male,Yes
29362,50,95.52,1802.96,Male,No
29363,4,99.32,5475.31,Male,No
29364,55,47.66,2244.36,Male,No
29365,20,52.79,4810.72,Female,No
29366,53,74.93,5967.35,Female,Yes
29367,52,46.2,2853.57,Male,Yes
29368,36,80.62,2971.97,Male,Yes
29369,57,48.2,1554.66,Male,Yes
29370,31,32.09,4672.61,Female,No
29371,38,35.48,2572.09,Female,Yes
29372,28,45.06,4486.22,Male,No
29373,3,36.79,849.51,Male,No
29374,6,117.43,3997.96,Male,Yes
29375,45,85.84,1656.78,Female,Yes
29376,23,37.93,2673.6,Male,Yes
29377,7,62.39,3388.81,Male,No
29378,56,46.91,4950.7,Female,No
29379,36,88.45,5266.19,Female,Yes
29380,1,106.73,5340.4,Female,No
29381,6,60.08,4861.77,Female,Yes
29382,24,62.88,3628.95,Female,Yes
29383,37,59.85,1770.49,Female,Yes
29384,45,64.92,585.6,Male,Yes
29385,51,23.59,3487.19,Female,Yes
29386,36,79.26,5409.63,Male,Yes
29387,24,115.2,4562.88,Male,No
29388,38,98.53,5902.91,Male,Yes
29389,45,106.14,2422.77,Male,Yes
29390,29,42.91,2797.69,Male,No
29391,37,80.72,4233.66,Female,Yes
29392,45,109.3,4958.42,Female,Yes
29393,32,26.86,4393.53,Female,Yes
29394,25,107.73,3041.17,Male,No
29395,10,26.45,3469.26,Male,No
29396,35,118.31,2173.14,Female,No
29397,55,28.39,4003.36,Male,No
29398,25,56.8,1496.45,Male,No
29399,27,25.46,5108.48,Female,Yes
29400,45,25.68,4430.2,Female,Yes
29401,32,106.63,3790.17,Female,Yes
29402,59,26.36,2241.27,Male,Yes
29403,12,99.26,1487.47,Female,Yes
29404,4,110.69,1290.29,Male,No
29405,42,113.5,4256.94,Female,No
29406,26,106.4,3933.86,Female,No
29407,3,115.52,876.36,Female,No
29408,17,25.18,2920.96,Female,No
29409,9,119.66,2258.11,Male,Yes
29410,29,22.05,1956.52,Male,No
29411,1,36.65,830.03,Male,Yes
29412,18,28.09,3383.82,Male,No
29413,41,94.4,5732.35,Female,No
29414,53,28.7,1115.72,Female,Yes
29415,20,49.27,4147.56,Female,No
29416,57,83.81,5038.67,Male,No
29417,41,69.8,2445.43,Male,Yes
29418,34,33.62,5812.25,Male,Yes
29419,51,72.15,1334.85,Female,No
29420,28,54.07,2023.16,Male,No
29421,48,78.59,2361.23,Male,No
29422,35,73.85,2471.64,Male,No
29423,16,118.95,5439.83,Male,Yes
29424,21,106.35,506.38,Female,No
29425,13,20.37,1061.43,Male,Yes
29426,35,37.6,2032.9,Female,Yes
29427,42,111.31,773.1,Male,No
29428,54,73.95,3786.44,Female,No
29429,32,95.95,810.49,Female,Yes
29430,50,70.35,2073.18,Male,No
29431,38,98.58,4165.92,Male,No
29432,6,33.28,2928.28,Female,Yes
29433,50,93.79,1873.84,Female,Yes
29434,38,106.96,5000.97,Female,No
29435,38,46.56,2008.12,Male,No
29436,54,56.84,1650.42,Female,Yes
29437,13,79.06,4380.16,Female,No
29438,46,106.82,5026.86,Female,No
29439,53,110.78,1848.64,Male,No
29440,39,73.44,1333.82,Male,No
29441,13,85.81,3485.52,Female,Yes
29442,47,107.29,2767.12,Female,No
29443,12,43.13,5400.65,Male,Yes
29444,53,102.52,2107.25,Female,No
29445,59,46.19,4377.64,Female,No
29446,33,78.1,5787.67,Male,No
29447,28,113.47,3641.65,Female,No
29448,57,71.15,1766.95,Male,Yes
29449,3,29.34,3208.59,Female,No
29450,18,109.58,4898.99,Male,No
29451,26,78.5,4033.46,Male,No
29452,54,27.12,3501.66,Female,No
29453,40,21.05,576.54,Female,No
29454,2,46.13,4415.54,Male,Yes
29455,4,32.03,5024.82,Female,Yes
29456,50,82.84,1605.0,Female,No
29457,28,79.67,3878.71,Female,Yes
29458,28,104.09,1946.37,Male,Yes
29459,25,71.34,718.28,Male,No
29460,26,45.31,4551.68,Male,Yes
29461,45,25.03,3942.28,Male,Yes
29462,47,21.05,4684.89,Male,No
29463,2,112.58,1694.41,Female,Yes
29464,42,34.45,5779.18,Male,No
29465,34,69.92,4877.23,Male,No
29466,30,99.48,2589.66,Female,No
29467,21,112.86,4018.45,Male,Yes
29468,44,40.17,4617.55,Male,No
29469,37,43.19,1899.94,Male,No
29470,44,37.97,1383.66,Male,No
29471,23,35.89,4523.79,Male,No
29472,33,65.5,3388.13,Male,No
29473,2,83.59,5387.93,Male,Yes
29474,27,90.63,876.19,Male,Yes
29475,48,52.72,5761.23,Male,No
29476,59,82.38,2167.58,Female,No
29477,22,20.24,4322.28,Male,Yes
29478,34,108.83,668.79,Male,Yes
29479,16,106.98,544.39,Male,No
29480,20,74.41,5495.56,Male,Yes
29481,26,44.34,2739.95,Male,Yes
29482,16,117.22,1132.1,Female,No
29483,6,101.06,4599.6,Male,No
29484,45,21.7,1907.76,Female,No
29485,44,66.96,5809.86,Female,Yes
29486,23,30.21,2879.77,Female,Yes
29487,42,33.22,732.72,Female,No
29488,37,20.13,2755.21,Female,No
29489,8,88.77,3264.99,Male,No
29490,6,45.25,3182.02,Male,Yes
29491,37,50.48,5482.9,Female,Yes
29492,52,24.7,5381.12,Male,No
29493,22,20.79,5041.28,Female,Yes
29494,6,99.27,991.53,Male,No
29495,54,86.14,5668.53,Male,Yes
29496,32,58.23,2031.11,Female,Yes
29497,17,26.99,769.93,Male,Yes
29498,38,97.58,5984.98,Female,Yes
29499,17,112.64,845.82,Female,Yes
29500,37,72.74,834.28,Female,No
29501,23,33.89,4916.51,Female,Yes
29502,49,85.25,886.19,Female,No
29503,49,27.15,3019.78,Male,No
29504,13,36.55,4377.19,Female,No
29505,32,67.07,2327.42,Male,No
29506,22,44.9,4158.11,Male,No
29507,7,113.02,5756.99,Male,No
29508,22,100.89,5969.74,Female,Yes
29509,21,47.68,3246.59,Female,No
29510,6,116.38,4682.81,Female,No
29511,14,57.83,4110.91,Female,Yes
29512,16,76.84,5546.42,Male,Yes
29513,3,76.4,5623.81,Male,Yes
29514,9,84.96,3671.83,Male,Yes
29515,47,44.36,2168.49,Female,No
29516,21,112.21,1177.58,Female,No
29517,50,46.57,2464.93,Male,Yes
29518,30,86.48,4331.52,Female,Yes
29519,30,96.58,2694.69,Male,No
29520,42,108.15,612.98,Female,No
29521,42,65.69,3781.93,Male,Yes
29522,32,91.17,2765.38,Male,Yes
29523,23,28.54,1890.67,Female,Yes
29524,3,97.8,2386.99,Female,Yes
29525,1,95.57,4314.49,Male,Yes
29526,3,61.06,698.59,Male,Yes
29527,57,51.35,2656.49,Female,No
29528,37,58.02,921.8,Female,No
29529,7,29.06,4427.68,Female,Yes
29530,3,83.78,5965.57,Female,Yes
29531,36,111.3,2564.44,Female,No
29532,49,86.57,5219.35,Female,Yes
29533,3,78.05,5286.76,Male,Yes
29534,55,119.07,4418.14,Male,Yes
29535,4,74.18,1154.75,Male,No
29536,31,54.58,4642.84,Male,Yes
29537,2,90.47,2832.02,Male,Yes
29538,14,72.14,4613.5,Male,Yes
29539,37,117.21,2179.45,Female,Yes
29540,31,109.8,5650.99,Female,Yes
29541,53,114.68,818.68,Female,No
29542,2,20.1,5810.96,Male,No
29543,31,53.42,2363.74,Male,No
29544,47,82.72,1584.02,Male,Yes
29545,43,50.83,3782.64,Female,Yes
29546,22,85.64,3387.57,Female,No
29547,10,91.5,5240.63,Female,Yes
29548,52,82.33,4911.66,Female,Yes
29549,30,65.83,3692.35,Female,No
29550,33,89.68,3053.56,Female,No
29551,19,98.04,5990.43,Female,Yes
29552,46,89.61,1710.1,Male,No
29553,25,101.2,4971.22,Female,Yes
29554,58,114.73,2320.55,Female,No
29555,55,30.25,3246.94,Male,Yes
29556,54,110.64,776.78,Male,No
29557,46,47.35,1533.89,Female,No
29558,1,76.38,2041.69,Female,Yes
29559,32,114.24,1452.64,Female,Yes
29560,25,82.01,1088.55,Male,No
29561,41,28.42,4518.89,Female,Yes
29562,17,69.92,4069.67,Female,Yes
29563,14,109.43,3719.6,Male,No
29564,45,61.21,2572.78,Female,No
29565,13,104.8,647.56,Male,No
29566,38,99.42,1905.11,Male,No
29567,39,110.64,2834.56,Male,Yes
29568,2,46.31,3675.13,Female,No
29569,32,69.66,3324.16,Female,Yes
29570,32,53.52,2393.78,Male,Yes
29571,58,73.43,1135.3,Male,No
29572,40,21.91,1276.39,Male,Yes
29573,56,44.17,4579.76,Male,Yes
29574,6,117.4,2146.46,Male,Yes
29575,25,80.31,4901.01,Female,Yes
29576,3,37.33,4433.03,Male,No
29577,18,70.83,1602.44,Female,No
29578,50,89.8,5326.31,Female,No
29579,54,80.37,1087.1,Male,No
29580,55,70.19,3170.54,Female,No
29581,38,87.4,4000.77,Male,Yes
29582,43,36.69,4847.67,Male,Yes
29583,3,63.82,942.11,Male,No
29584,48,95.03,4124.52,Female,No
29585,5,77.95,4640.89,Female,No
29586,24,110.63,5068.43,Male,No
29587,54,64.38,1112.13,Female,Yes
29588,34,33.22,3963.55,Male,No
29589,47,24.88,2128.15,Female,Yes
29590,48,67.74,4727.6,Female,Yes
29591,39,63.76,665.9,Female,No
29592,48,45.65,5497.79,Male,No
29593,24,79.05,1612.26,Male,No
29594,36,45.02,3346.77,Female,No
29595,28,41.63,4000.22,Male,No
29596,48,82.22,4779.12,Female,Yes
29597,49,114.49,2805.14,Female,Yes
29598,34,40.28,2699.05,Male,Yes
29599,16,38.28,5314.48,Female,No
29600,36,71.94,5995.26,Male,No
29601,7,31.94,5391.73,Female,Yes
29602,18,49.41,1752.18,Male,Yes
29603,6,119.08,3195.81,Female,Yes
29604,50,104.1,1293.42,Female,No
29605,28,90.61,4628.42,Female,Yes
29606,39,22.6,3928.26,Female,No
29607,34,46.51,2473.94,Female,No
29608,51,76.97,5180.86,Female,No
29609,41,91.03,1553.13,Male,No
29610,29,86.84,2748.18,Female,Yes
29611,4,38.55,1694.0,Female,Yes
29612,14,66.63,5122.93,Female,No
29613,5,39.85,5026.04,Male,Yes
29614,25,112.36,2663.73,Male,No
29615,39,75.74,1016.48,Female,No
29616,8,59.03,4382.58,Male,No
29617,15,111.8,4735.91,Female,Yes
29618,59,110.4,5955.71,Male,Yes
29619,19,70.41,1410.86,Male,Yes
29620,59,88.68,1136.83,Male,Yes
29621,11,51.88,3451.07,Male,No
29622,20,50.77,1778.97,Female,Yes
29623,55,74.96,988.38,Female,Yes
29624,36,104.66,1554.22,Female,No
29625,18,79.72,2435.79,Male,No
29626,14,65.9,2367.57,Female,No
29627,58,86.41,5816.17,Female,Yes
29628,38,101.23,2933.65,Female,Yes
29629,25,98.73,4830.98,Female,Yes
29630,16,57.06,1072.23,Female,Yes
29631,18,113.57,504.26,Male,Yes
29632,1,21.58,935.2,Male,No
29633,40,65.08,5037.9,Female,No
29634,1,110.75,765.38,Male,No
29635,1,89.6,5958.77,Female,Yes
29636,51,90.4,2488.79,Male,Yes
29637,21,35.65,3108.97,Female,No
29638,25,78.21,4970.26,Female,No
29639,27,116.69,5830.93,Male,Yes
29640,10,41.15,2625.96,Female,No
29641,50,52.72,3766.96,Male,No
29642,12,58.86,4006.68,Male,No
29643,28,55.99,1853.21,Male,Yes
29644,49,82.7,4164.76,Male,Yes
29645,32,43.46,5802.41,Female,No
29646,33,70.57,1902.0,Male,Yes
29647,8,60.02,2887.49,Female,Yes
29648,42,84.45,5343.01,Female,No
29649,26,44.19,4447.02,Female,No
29650,42,75.31,3673.48,Female,No
29651,50,94.04,1291.0,Male,No
29652,41,89.3,5044.82,Female,Yes
29653,57,103.43,5713.63,Male,Yes
29654,2,115.62,2504.39,Female,No
29655,35,105.4,3773.83,Female,No
29656,34,113.82,1256.65,Female,Yes
29657,6,21.75,5463.18,Female,Yes
29658,31,82.89,1044.7,Female,No
29659,23,46.77,2752.07,Female,No
29660,12,100.9,3455.5,Female,No
29661,54,101.9,1164.49,Female,Yes
29662,51,24.78,5238.56,Male,Yes
29663,28,79.56,5052.92,Male,Yes
29664,15,105.09,1449.21,Female,No
29665,19,78.74,793.78,Female,Yes
29666,12,62.55,3797.67,Female,No
29667,50,27.68,5707.59,Male,Yes
29668,48,93.03,2274.44,Female,Yes
29669,2,27.46,5207.08,Male,No
29670,11,79.79,2221.77,Female,Yes
29671,44,111.76,4704.69,Female,Yes
29672,37,61.91,3760.81,Male,Yes
29673,59,97.02,2024.73,Male,No
29674,59,99.98,5909.29,Female,No
29675,56,21.03,5251.18,Female,Yes
29676,38,111.49,1440.82,Female,Yes
29677,25,38.88,3358.03,Male,No
29678,43,48.27,5495.87,Female,Yes
29679,21,107.08,5567.99,Male,Yes
29680,42,88.66,2790.7,Female,No
29681,36,57.19,3713.9,Female,Yes
29682,9,28.79,3940.31,Female,No
29683,12,58.62,3650.35,Male,No
29684,10,116.63,4294.54,Male,Yes
29685,59,30.46,584.27,Female,No
29686,46,104.61,3419.51,Female,No
29687,5,52.53,3725.65,Male,Yes
29688,33,85.46,4376.87,Male,No
29689,5,83.15,3969.46,Male,No
29690,16,52.56,1496.99,Male,No
29691,37,25.43,2535.64,Female,No
29692,37,34.88,2804.49,Female,Yes
29693,29,76.58,4193.99,Female,No
29694,18,114.89,4153.47,Female,No
29695,29,112.58,4459.07,Female,No
29696,6,31.35,3876.12,Male,Yes
29697,53,107.52,2673.92,Female,Yes
29698,18,43.38,1923.04,Male,Yes
29699,32,110.99,1468.85,Female,No
29700,42,95.85,2437.92,Male,Yes
29701,47,116.13,2475.98,Female,Yes
29702,31,64.17,4138.38,Female,No
29703,56,93.16,2041.18,Male,Yes
29704,54,93.53,1365.57,Female,Yes
29705,11,69.62,5860.79,Female,Yes
29706,26,117.45,705.56,Female,Yes
29707,28,44.37,5665.99,Female,Yes
29708,27,118.62,2820.95,Male,Yes
29709,19,101.21,3576.08,Male,Yes
29710,57,81.61,4885.08,Female,Yes
29711,45,27.56,5444.97,Male,Yes
29712,27,45.94,5998.88,Female,No
29713,59,104.13,4016.2,Male,Yes
29714,20,92.82,3991.12,Female,No
29715,3,116.27,1463.42,Male,No
29716,16,59.68,3261.57,Male,Yes
29717,39,109.45,4541.16,Male,No
29718,44,106.18,5802.04,Female,No
29719,29,116.61,708.0,Female,Yes
29720,15,47.25,4996.49,Male,No
29721,30,69.45,4986.67,Female,No
29722,40,28.1,2869.49,Male,Yes
29723,55,79.09,2699.25,Male,Yes
29724,49,93.23,5729.75,Female,No
29725,1,43.8,2567.36,Female,No
29726,29,36.97,797.39,Female,No
29727,53,83.95,5268.11,Female,Yes
29728,30,59.31,5411.94,Female,No
29729,40,62.66,3477.92,Female,Yes
29730,46,67.11,5480.34,Female,Yes
29731,32,71.15,4045.77,Male,No
29732,10,39.55,1252.67,Male,No
29733,27,77.77,1427.15,Female,No
29734,51,26.91,3035.94,Female,Yes
29735,8,31.35,3217.38,Male,Yes
29736,51,91.15,3227.99,Male,No
29737,36,93.14,5727.33,Female,Yes
29738,42,46.63,3244.71,Male,Yes
29739,55,38.47,4169.32,Male,No
29740,35,25.4,5154.49,Female,No
29741,36,61.89,5028.71,Male,Yes
29742,48,70.9,4286.44,Male,No
29743,56,109.95,5756.95,Male,No
29744,36,20.25,2235.51,Female,No
29745,25,60.59,5385.29,Female,No
29746,20,61.93,2211.07,Male,Yes
29747,52,108.66,3548.98,Male,No
29748,45,39.6,1405.11,Female,Yes
29749,53,26.62,4592.21,Male,No
29750,17,58.16,3948.58,Female,Yes
29751,23,81.23,5619.05,Male,No
29752,25,105.81,2795.84,Male,Yes
29753,48,46.9,3096.74,Female,Yes
29754,57,45.13,906.7,Female,No
29755,49,52.6,4537.93,Male,No
29756,31,31.82,5831.42,Male,No
29757,6,117.72,5145.3,Male,No
29758,35,74.06,4319.44,Female,No
29759,52,47.22,5247.87,Female,No
29760,56,56.17,2336.01,Female,No
29761,4,106.6,3496.32,Male,Yes
29762,40,87.37,1112.05,Male,Yes
29763,20,75.32,2594.37,Male,No
29764,41,92.48,1835.39,Male,Yes
29765,54,95.58,748.74,Male,Yes
29766,1,39.42,1016.0,Male,Yes
29767,45,35.87,5983.6,Male,Yes
29768,26,116.67,5633.67,Male,Yes
29769,34,38.57,4466.81,Female,Yes
29770,55,66.48,3014.64,Female,No
29771,10,118.28,2679.18,Female,Yes
29772,23,61.72,4219.28,Female,No
29773,51,71.48,1830.63,Male,No
29774,49,99.84,1986.08,Male,Yes
29775,24,54.04,5458.76,Female,No
29776,13,63.1,1024.81,Female,No
29777,29,53.22,916.87,Female,Yes
29778,58,48.74,2931.28,Male,Yes
29779,46,67.18,2787.47,Male,Yes
29780,27,94.59,2768.77,Female,No
29781,31,106.73,3040.63,Male,No
29782,43,67.01,2266.38,Female,Yes
29783,10,52.1,1661.33,Female,No
29784,31,111.16,909.8,Male,No
29785,39,53.59,1359.35,Male,No
29786,10,97.5,683.55,Male,Yes
29787,24,94.86,2439.4,Male,Yes
29788,33,24.98,622.3,Female,Yes
29789,14,37.76,2195.7,Male,No
29790,35,77.28,1672.17,Female,No
29791,45,106.76,4189.31,Female,Yes
29792,34,79.4,4068.8,Female,No
29793,17,94.27,2905.41,Male,No
29794,21,93.44,4467.07,Female,Yes
29795,32,69.44,2450.75,Male,Yes
29796,3,76.08,1333.82,Male,Yes
29797,58,27.13,727.57,Female,No
29798,15,112.77,751.17,Female,No
29799,8,87.43,3466.7,Male,Yes
29800,32,35.45,5013.42,Male,No
29801,38,44.4,3821.27,Male,Yes
29802,26,20.47,2366.06,Male,No
29803,30,46.4,3432.9,Female,No
29804,9,51.66,5247.72,Female,Yes
29805,57,88.31,5077.54,Male,Yes
29806,32,67.67,3966.46,Male,Yes
29807,11,104.28,3999.64,Male,Yes
29808,22,28.68,3073.24,Female,No
29809,34,90.7,5968.87,Female,Yes
29810,41,107.49,4410.54,Female,No
29811,18,62.13,3437.24,Female,Yes
29812,19,48.87,5459.52,Male,No
29813,54,64.56,1559.29,Female,No
29814,18,98.88,921.13,Female,Yes
29815,37,111.9,1117.95,Male,Yes
29816,18,26.56,5687.56,Female,Yes
29817,12,72.85,715.49,Male,Yes
29818,4,83.97,3897.14,Female,Yes
29819,47,21.75,5267.61,Female,No
29820,43,38.12,3262.47,Female,No
29821,27,26.26,1917.29,Male,Yes
29822,51,49.04,4745.82,Male,Yes
29823,5,40.54,5734.78,Male,No
29824,6,68.68,1276.86,Female,No
29825,13,85.53,4524.23,Female,No
29826,23,104.22,4619.37,Female,No
29827,42,50.43,3943.04,Male,No
29828,56,25.04,2175.66,Female,Yes
29829,25,20.38,1147.83,Female,No
29830,46,104.46,692.45,Female,No
29831,4,107.81,4536.93,Female,Yes
29832,52,30.1,3899.13,Female,No
29833,55,21.02,2225.12,Male,Yes
29834,32,100.03,1815.43,Male,Yes
29835,44,84.07,3306.37,Male,No
29836,15,75.61,560.24,Female,No
29837,26,73.32,3285.98,Male,Yes
29838,42,97.38,3097.77,Male,No
29839,11,49.33,2410.95,Male,Yes
29840,9,58.91,1905.11,Male,Yes
29841,11,27.79,1715.24,Female,No
29842,2,76.61,2121.64,Male,No
29843,45,116.08,2617.98,Male,No
29844,27,48.39,3413.27,Male,No
29845,54,112.92,5333.46,Female,No
29846,58,92.92,604.25,Female,Yes
29847,26,43.39,896.03,Male,No
29848,8,86.29,5290.79,Female,No
29849,21,56.62,3954.25,Female,No
29850,21,32.23,660.11,Female,No
29851,8,29.27,4541.02,Male,Yes
29852,1,21.72,4415.02,Female,No
29853,38,99.78,2782.58,Male,Yes
29854,58,108.48,5070.82,Female,No
29855,13,68.25,2679.25,Female,No
29856,9,71.99,1269.99,Female,Yes
29857,28,89.16,1801.52,Female,Yes
29858,6,90.09,1764.44,Female,Yes
29859,47,52.41,4868.29,Female,Yes
29860,23,35.92,579.23,Female,Yes
29861,48,63.04,4699.83,Male,Yes
29862,36,89.7,4672.57,Female,No
29863,58,100.42,5553.57,Female,Yes
29864,17,28.92,5953.98,Female,Yes
29865,9,78.83,3356.62,Female,No
29866,12,25.41,3947.34,Male,Yes
29867,22,102.48,2926.86,Male,No
29868,51,86.68,1491.23,Male,No
29869,52,89.66,2842.18,Female,Yes
29870,58,96.17,1437.36,Female,No
29871,12,69.56,4128.25,Female,Yes
29872,54,49.89,5545.87,Male,No
29873,6,98.57,2130.54,Male,Yes
29874,44,97.74,2734.1,Male,Yes
29875,9,33.49,2127.33,Female,No
29876,52,110.28,1635.27,Male,No
29877,37,42.12,1795.39,Female,Yes
29878,53,50.65,4912.18,Male,Yes
29879,3,41.59,5994.95,Female,Yes
29880,34,116.56,2163.05,Female,Yes
29881,8,49.95,2026.65,Male,Yes
29882,10,117.14,4734.58,Male,Yes
29883,47,83.79,3891.91,Male,Yes
29884,41,37.66,5433.4,Male,No
29885,42,75.38,5366.45,Male,Yes
29886,43,108.23,4067.29,Male,No
29887,9,76.17,526.7,Male,No
29888,14,33.26,2826.45,Male,No
29889,37,48.69,4786.85,Male,No
29890,27,42.48,1523.64,Male,Yes
29891,41,32.59,2824.22,Male,No
29892,32,52.73,3961.6,Female,Yes
29893,4,86.11,1261.94,Female,No
29894,2,58.25,3449.69,Male,No
29895,51,64.38,1169.13,Male,No
29896,33,52.07,5428.48,Male,Yes
29897,21,119.45,3501.52,Male,No
29898,1,78.62,1214.87,Male,No
29899,44,103.39,4635.64,Male,No
29900,11,64.13,3911.08,Female,Yes
29901,1,36.86,3862.18,Female,Yes
29902,46,104.68,5403.39,Female,Yes
29903,59,96.34,3570.94,Male,Yes
29904,11,52.98,5872.14,Male,No
29905,7,80.64,1978.27,Female,Yes
29906,2,29.35,3330.05,Female,Yes
29907,15,22.63,4503.08,Female,Yes
29908,8,101.58,3007.27,Male,No
29909,54,114.19,5675.82,Male,Yes
29910,52,54.41,2430.39,Female,No
29911,57,79.76,3505.66,Female,No
29912,47,91.73,1180.2,Male,No
29913,26,94.6,3247.62,Male,No
29914,40,68.11,1427.89,Female,No
29915,42,81.33,4521.49,Female,No
29916,51,85.71,4792.55,Male,No
29917,35,30.33,2454.38,Male,No
29918,52,84.51,1860.15,Female,No
29919,46,71.09,1098.55,Male,Yes
29920,41,57.85,2717.79,Female,No
29921,41,46.17,2063.2,Male,Yes
29922,21,83.79,2185.27,Male,Yes
29923,57,36.68,5925.82,Male,Yes
29924,38,101.08,2979.73,Male,No
29925,8,37.18,2667.38,Female,Yes
29926,43,97.16,1316.9,Female,No
29927,32,101.74,536.66,Male,Yes
29928,8,113.97,5562.69,Female,No
29929,44,66.33,1203.55,Male,Yes
29930,10,26.37,5645.27,Male,No
29931,23,87.77,3685.59,Female,No
29932,4,48.26,2047.3,Male,No
29933,48,29.27,895.42,Female,No
29934,52,105.58,3351.45,Female,No
29935,38,33.97,5676.35,Female,No
29936,30,70.64,4097.55,Female,Yes
29937,41,98.85,935.87,Male,No
29938,23,39.91,5786.25,Male,No
29939,5,109.66,1763.6,Female,Yes
29940,21,53.16,2708.67,Male,Yes
29941,56,59.64,3571.27,Male,No
29942,6,33.15,815.77,Female,No
29943,49,84.45,4689.65,Male,No
29944,17,69.53,1704.44,Female,No
29945,25,117.42,5952.42,Female,Yes
29946,24,89.83,1225.1,Male,No
29947,22,95.9,3558.77,Female,Yes
29948,13,39.91,5055.15,Male,Yes
29949,17,91.28,2701.14,Male,Yes
29950,14,75.74,4856.77,Male,No
29951,34,60.38,4586.51,Male,Yes
29952,26,98.27,4928.74,Male,No
29953,19,117.85,4374.55,Female,Yes
29954,26,29.48,4091.95,Female,No
29955,3,98.89,3190.29,Female,Yes
29956,2,111.95,1640.11,Male,No
29957,28,51.52,2400.2,Female,Yes
29958,2,56.3,1841.12,Male,Yes
29959,22,99.48,4510.94,Male,No
29960,7,115.36,3177.61,Male,No
29961,4,113.89,2489.5,Male,No
29962,49,25.56,4506.01,Female,No
29963,38,107.14,3924.48,Female,No
29964,39,78.65,3413.85,Female,Yes
29965,20,62.11,594.77,Male,Yes
29966,6,104.55,5450.34,Female,Yes
29967,9,100.04,4148.35,Female,No
29968,52,70.93,2469.98,Male,No
29969,31,61.07,5941.09,Male,Yes
29970,26,67.25,2434.38,Male,Yes
29971,36,51.84,4189.55,Female,Yes
29972,26,88.05,1047.61,Male,No
29973,28,109.2,5086.88,Female,Yes
29974,5,45.05,4416.82,Female,Yes
29975,51,102.55,1587.92,Male,Yes
29976,10,56.07,4193.94,Female,No
29977,18,33.18,1314.67,Female,No
29978,15,24.05,5986.56,Female,Yes
29979,57,67.94,907.52,Male,No
29980,33,76.83,3160.88,Female,Yes
29981,5,20.6,5713.3,Male,Yes
29982,37,85.26,4092.27,Male,Yes
29983,40,71.85,2315.3,Male,No
29984,22,119.74,4046.15,Female,Yes
29985,22,30.45,4528.38,Male,Yes
29986,22,90.5,3162.0,Male,No
29987,52,41.7,2233.82,Male,Yes
29988,15,40.63,5921.04,Female,Yes
29989,17,21.87,3099.95,Female,No
29990,51,20.65,1524.86,Male,Yes
29991,45,38.66,4573.74,Male,No
29992,58,37.55,2255.11,Female,No
29993,28,20.04,1576.67,Female,No
29994,59,91.71,3779.79,Male,No
29995,22,70.37,1840.83,Female,No
29996,21,59.61,2850.15,Male,Yes
29997,42,30.38,3903.69,Male,No
29998,17,53.39,3947.5,Male,No
29999,5,67.06,2066.59,Male,Yes
30000,18,119.8,3542.98,Female,Yes
30001,17,71.06,2042.09,Female,Yes
30002,4,21.95,4242.35,Female,Yes
30003,54,40.77,2952.73,Male,No
30004,7,55.45,1168.51,Male,No
30005,25,65.59,1837.01,Female,Yes
30006,37,87.43,5046.22,Female,Yes
30007,40,79.06,3288.12,Male,Yes
30008,40,70.93,1035.93,Female,No
30009,43,103.79,2156.81,Female,No
30010,9,39.62,3462.53,Female,Yes
30011,19,27.79,4392.41,Male,No
30012,51,103.82,2693.49,Male,Yes
30013,9,66.22,4503.35,Male,No
30014,23,75.34,3573.83,Female,Yes
30015,31,103.74,4926.34,Female,No
30016,32,114.58,4508.34,Female,Yes
30017,52,75.2,3074.85,Female,No
30018,31,101.23,4173.34,Male,Yes
30019,17,74.48,5237.59,Female,No
30020,48,23.33,5976.42,Male,Yes
30021,39,115.59,578.56,Male,No
30022,58,101.78,1421.65,Male,No
30023,22,95.34,5157.33,Female,Yes
30024,35,64.18,1975.15,Male,No
30025,30,114.25,1812.47,Female,Yes
30026,53,68.98,2871.6,Female,No
30027,51,92.08,5590.47,Female,No
30028,40,30.06,1502.06,Female,Yes
30029,37,41.89,1992.85,Female,Yes
30030,26,62.42,5102.38,Female,No
30031,58,78.13,4826.59,Female,No
30032,6,100.56,3982.19,Female,No
30033,34,44.09,4646.11,Male,No
30034,56,97.44,2020.68,Male,Yes
30035,32,109.0,4133.07,Female,Yes
30036,25,101.85,3661.89,Female,No
30037,51,82.24,4990.55,Female,No
30038,13,101.0,607.25,Male,No
30039,38,107.75,688.72,Female,No
30040,38,75.51,3395.8,Female,No
30041,2,101.02,5028.5,Female,No
30042,58,62.11,3550.44,Male,Yes
30043,56,72.25,2482.94,Male,No
30044,5,25.26,4314.84,Female,Yes
30045,11,108.35,3918.55,Male,No
30046,11,34.04,681.69,Female,No
30047,24,47.62,1890.74,Female,Yes
30048,14,51.75,1277.68,Female,No
30049,45,31.59,4813.41,Female,Yes
